,MINIMUM_PAYMENTS,TENURE,BALANCE_FREQUENCY
0,-0.24741270959528536,0.3606593939956925,-1.4006336821085252
1,0.3290890338809752,0.3606593939956925,0.5180548788646432
2,-0.3250606669776635,-3.375337800751351,0.5180548788646432
3,-0.1679273974804961,0.3606593939956925,0.5180548788646432
4,-0.3096567422281745,-0.3865400449537162,-0.6331582577192582
5,-0.29081581536560497,0.3606593939956925,0.5180548788646432
6,2.181023151937378,0.3606593939956925,0.5180548788646432
7,-0.2904159682215776,0.3606593939956925,0.5180548788646432
8,0.4567908671526765,0.3606593939956925,0.5180548788646432
9,-0.2716374528794988,0.3606593939956925,0.13431716667000934
10,-0.30917725577868266,0.3606593939956925,-2.9355887520061152
11,-0.22409463244805927,0.3606593939956925,-0.2494205455246244
12,-0.02011185127313948,0.3606593939956925,0.5180548788646432
13,-0.09815045517098728,-0.3865400449537162,0.13431716667000934
14,-0.1915966753661025,0.3606593939956925,0.5180548788646432
15,-0.2653957591954745,0.3606593939956925,0.5180548788646432
16,-0.3062752321964055,0.3606593939956925,-0.2494205455246244
17,0.4344964497132221,0.3606593939956925,0.5180548788646432
18,1.314788430238381,0.3606593939956925,0.5180548788646432
19,-0.29091744842210066,0.3606593939956925,0.5180548788646432
20,-0.2476617529239573,0.3606593939956925,0.13431716667000934
21,0.5549862837970316,0.3606593939956925,0.5180548788646432
22,-0.19004035203736952,0.3606593939956925,0.5180548788646432
23,-0.3270537613583241,-4.122537239700759,-0.888983399182347
24,0.2498321762226513,0.3606593939956925,0.5180548788646432
25,0.06452945928058333,0.3606593939956925,0.5180548788646432
26,6.301740033661687e-16,0.3606593939956925,-3.3193264642007487
27,-0.33425437272407266,0.3606593939956925,-1.7843756154222143
28,1.5418777297424666,0.3606593939956925,0.5180548788646432
29,-0.3332311872103235,0.3606593939956925,-1.7843756154222143
30,-0.27804647045561753,0.3606593939956925,0.5180548788646432
31,-0.2541462760981801,0.3606593939956925,0.5180548788646432
32,0.3712494018835332,-1.8809389228525333,-0.4199706398333505
33,-0.309326724685176,-1.8809389228525333,0.04904211951564609
34,-0.305515203289961,0.3606593939956925,0.13431716667000934
35,-0.2948785790852397,0.3606593939956925,0.5180548788646432
36,-0.2966744909460908,0.3606593939956925,0.5180548788646432
37,-0.07943229777315161,0.3606593939956925,0.5180548788646432
38,-0.30716472913772497,0.3606593939956925,0.13431716667000934
39,-0.1702342708932893,0.3606593939956925,0.5180548788646432
40,-0.3137025243222215,0.3606593939956925,-0.2494205455246244
41,-0.32000626871777343,0.3606593939956925,-1.0168959699138915
42,-0.1601222220347723,0.3606593939956925,0.5180548788646432
43,-0.2239960999882133,0.3606593939956925,-1.4006336821085252
44,-0.16470775199772655,0.3606593939956925,0.5180548788646432
45,-0.3061735316989821,0.3606593939956925,0.13431716667000934
46,-0.04972196759990854,0.3606593939956925,0.5180548788646432
47,-0.2837293511419875,0.3606593939956925,0.5180548788646432
48,-0.2867712720770982,0.3606593939956925,0.5180548788646432
49,6.301740033661687e-16,0.3606593939956925,-3.3193264642007487
50,-0.3072262082873906,0.3606593939956925,-1.4006336821085252
51,0.3424265761937026,-4.122537239700759,0.5180548788646432
52,-0.17267659266521868,-0.3865400449537162,-1.4006336821085252
53,-0.22336927492253086,0.3606593939956925,0.5180548788646432
54,-0.295406534064932,0.3606593939956925,0.5180548788646432
55,0.6373372633545075,0.3606593939956925,0.5180548788646432
56,-0.2721681008597341,0.3606593939956925,0.5180548788646432
57,-0.3126885866456794,0.3606593939956925,0.5180548788646432
58,-0.28310213534043044,0.3606593939956925,0.5180548788646432
59,0.1272509201501529,0.3606593939956925,0.5180548788646432
60,-0.30050877871246456,0.3606593939956925,-2.5518510398114813
61,-0.25730047985527743,0.3606593939956925,0.5180548788646432
62,-0.21771657573731729,0.3606593939956925,0.5180548788646432
63,0.0843200534586353,0.3606593939956925,0.5180548788646432
64,-0.19195425222268836,0.3606593939956925,-1.7843756154222143
65,-0.313162376444312,0.3606593939956925,0.5180548788646432
66,0.3696401340545313,0.3606593939956925,0.5180548788646432
67,-0.02778817155341864,0.3606593939956925,0.5180548788646432
68,-0.32797537409090666,-4.122537239700759,0.5180548788646432
69,-0.1553469154088784,0.3606593939956925,0.5180548788646432
70,-0.3134538569767214,0.3606593939956925,0.13431716667000934
71,-0.20427209234558072,0.3606593939956925,0.5180548788646432
72,0.7279252894047337,0.3606593939956925,0.5180548788646432
73,-0.2023125464543904,-4.122537239700759,0.5180548788646432
74,-0.2692825096809901,0.3606593939956925,0.5180548788646432
75,-0.34362820644420056,-4.122537239700759,0.5180548788646432
76,-0.3407667477369065,-4.122537239700759,-0.18546637071837965
77,-0.04480762897258428,-1.1337394839031247,0.5180548788646432
78,-0.08579598240070091,0.3606593939956925,0.5180548788646432
79,-0.25824267977404336,0.3606593939956925,0.5180548788646432
80,6.301740033661687e-16,0.3606593939956925,-3.3193264642007487
81,-0.3012044630728289,-1.8809389228525333,0.04904211951564609
82,-0.20835228701598385,0.3606593939956925,0.5180548788646432
83,-0.05961084431262016,0.3606593939956925,0.5180548788646432
84,-0.2505270397469083,0.3606593939956925,0.5180548788646432
85,-0.32720138364791673,-4.122537239700759,-0.18546637071837965
86,-0.22172107344598416,-2.628138361801942,-0.009585003042860094
87,-0.3224863489790831,0.3606593939956925,-0.6331582577192582
88,0.3282361607354281,0.3606593939956925,0.5180548788646432
89,-0.2191833177033295,0.3606593939956925,0.5180548788646432
90,-0.20372199903836855,0.3606593939956925,0.5180548788646432
91,-0.14528493680259394,0.3606593939956925,0.13431716667000934
92,-0.1722391172771026,-1.8809389228525333,0.5180548788646432
93,1.2426626784827353,-0.3865400449537162,0.5180548788646432
94,-0.2515446892035072,0.3606593939956925,0.5180548788646432
95,0.6598814002179337,0.3606593939956925,0.5180548788646432
96,1.526957896393312,0.3606593939956925,0.5180548788646432
97,-0.2207831973336935,-0.3865400449537162,0.5180548788646432
98,0.8985670686028405,0.3606593939956925,0.5180548788646432
99,-0.2839655988191511,0.3606593939956925,-1.0168959699138915
100,0.0557869472499903,0.3606593939956925,0.5180548788646432
101,-0.10443918047194672,0.3606593939956925,0.5180548788646432
102,-0.32541918800723674,0.3606593939956925,0.5180548788646432
103,-0.3046765020123525,0.3606593939956925,-1.4006336821085252
104,-0.29197928601752177,-1.8809389228525333,-0.4199706398333505
105,0.018621312940116937,0.3606593939956925,0.5180548788646432
106,2.3428413462582083,0.3606593939956925,0.5180548788646432
107,-0.15100049809799632,0.3606593939956925,0.5180548788646432
108,0.2853320537609991,0.3606593939956925,0.5180548788646432
109,-0.27998777610490744,0.3606593939956925,-0.6331582577192582
110,0.11462762868517808,0.3606593939956925,0.5180548788646432
111,-0.3033474078227302,0.3606593939956925,-1.0168959699138915
112,-0.2920988119951404,0.3606593939956925,0.5180548788646432
113,-0.1714187021855265,0.3606593939956925,0.5180548788646432
114,-0.09222686306105353,0.3606593939956925,0.5180548788646432
115,-0.3197402509291124,0.3606593939956925,-0.2494205455246244
116,-0.14137978590297473,0.3606593939956925,0.5180548788646432
117,-0.050881407813385286,0.3606593939956925,0.5180548788646432
118,-0.3330075712189129,0.3606593939956925,-2.1681133276168483
119,-0.2818286883462533,0.3606593939956925,0.5180548788646432
120,-0.29890898549078915,0.3606593939956925,0.5180548788646432
121,-0.25285175718615194,0.3606593939956925,0.5180548788646432
122,-0.3009044643297488,-0.3865400449537162,0.5180548788646432
123,-0.29217192807687586,0.3606593939956925,0.13431716667000934
124,-0.3435803056823101,0.3606593939956925,-1.7843756154222143
125,0.03596036532841522,0.3606593939956925,0.5180548788646432
126,-0.3221251568672683,0.3606593939956925,-0.6331582577192582
127,0.7455135039863389,0.3606593939956925,0.5180548788646432
128,0.8455925891556666,0.3606593939956925,0.5180548788646432
129,-0.1950385104646624,0.3606593939956925,0.5180548788646432
130,-0.10428573971631933,-1.1337394839031247,0.5180548788646432
131,-0.06533319901696802,0.3606593939956925,0.5180548788646432
132,-0.2959324898426245,0.3606593939956925,0.13431716667000934
133,-0.03744046759938633,-0.3865400449537162,0.5180548788646432
134,-0.3011462181371509,0.3606593939956925,-0.2494205455246244
135,0.029548310803022226,0.3606593939956925,0.5180548788646432
136,-0.34594364443330233,-4.122537239700759,-1.5925046487653698
137,6.301740033661687e-16,0.3606593939956925,-3.3193264642007487
138,-0.3082474013432329,0.3606593939956925,-1.7843756154222143
139,-0.3431695853747188,-3.375337800751351,-1.2909943357672016
140,-0.31723926777377665,-2.628138361801942,-0.009585003042860094
141,-0.0164115037181568,0.3606593939956925,0.5180548788646432
142,-0.2416312184704969,0.3606593939956925,0.5180548788646432
143,5.353201472458673,0.3606593939956925,0.5180548788646432
144,0.04186016638659528,-0.3865400449537162,0.5180548788646432
145,-0.3096332327422939,-2.628138361801942,-0.009585003042860094
146,0.7019708751603345,0.3606593939956925,0.5180548788646432
147,-0.2596594543352377,0.3606593939956925,0.5180548788646432
148,-0.3146004117579549,0.3606593939956925,-3.3193264642007487
149,-0.139400393411288,-1.1337394839031247,0.09594297333864064
150,-0.2956883760242597,0.3606593939956925,-1.0168959699138915
151,0.16248601322580442,0.3606593939956925,0.5180548788646432
152,-0.30450769947791884,0.3606593939956925,-1.0168959699138915
153,1.2664155557207781,0.3606593939956925,0.5180548788646432
154,-0.10570267655724584,0.3606593939956925,0.5180548788646432
155,-0.2597487478094985,-1.1337394839031247,0.5180548788646432
156,-0.303766559089292,0.3606593939956925,-1.4006336821085252
157,-0.2902272765145619,0.3606593939956925,0.5180548788646432
158,-0.18766114443609608,0.3606593939956925,0.5180548788646432
159,-0.2914896623535892,0.3606593939956925,0.5180548788646432
160,0.4454265713555961,0.3606593939956925,0.5180548788646432
161,-0.3078623511602425,-2.628138361801942,0.5180548788646432
162,-0.2899191397590407,0.3606593939956925,0.5180548788646432
163,-0.3121051096577639,0.3606593939956925,-2.1681133276168483
164,0.15295845254761226,0.3606593939956925,0.5180548788646432
165,-0.1940563134392232,-1.1337394839031247,0.5180548788646432
166,-0.21603016433868066,0.3606593939956925,0.5180548788646432
167,-0.3046560775274071,0.3606593939956925,0.13431716667000934
168,-0.29880270448985946,0.3606593939956925,-0.2494205455246244
169,-0.2970298818736085,0.3606593939956925,-0.2494205455246244
170,-0.13701203281161212,0.3606593939956925,0.5180548788646432
171,0.4198792613205473,0.3606593939956925,0.5180548788646432
172,-0.30506854792707144,0.3606593939956925,0.13431716667000934
173,0.0031906680950843738,0.3606593939956925,0.5180548788646432
174,-0.24973293546874606,0.3606593939956925,0.13431716667000934
175,0.2554980116360579,0.3606593939956925,0.5180548788646432
176,-0.3106992445096321,0.3606593939956925,-0.2494205455246244
177,-0.19790773077971988,0.3606593939956925,-1.0168959699138915
178,-0.33699844248814365,0.3606593939956925,-1.7843756154222143
179,-0.3330518124674657,0.3606593939956925,-0.6331582577192582
180,-0.2852170364665824,0.3606593939956925,0.5180548788646432
181,-0.2823229886170141,0.3606593939956925,0.5180548788646432
182,-0.22999172912503976,0.3606593939956925,0.5180548788646432
183,-0.28981651532090824,0.3606593939956925,0.5180548788646432
184,-0.3017458973864339,-1.1337394839031247,-0.7482808377133648
185,0.6909305327023373,0.3606593939956925,0.5180548788646432
186,-0.28469710147770777,0.3606593939956925,0.5180548788646432
187,-0.3201368474204259,0.3606593939956925,-1.7843756154222143
188,3.3414994241364884,0.3606593939956925,0.5180548788646432
189,-0.2753366821795996,0.3606593939956925,0.5180548788646432
190,-0.0950638217438418,0.3606593939956925,-0.2494205455246244
191,-0.1882941728026069,0.3606593939956925,0.5180548788646432
192,0.4883760386764714,-0.3865400449537162,-1.4006336821085252
193,-0.15630020303765946,0.3606593939956925,0.5180548788646432
194,-0.3018447472401457,0.3606593939956925,-0.6331582577192582
195,-0.3099297409958613,0.3606593939956925,-2.5518510398114813
196,-0.27064403368369505,0.3606593939956925,0.5180548788646432
197,1.5867988591386943,-0.3865400449537162,0.5180548788646432
198,-0.2964436237904381,-1.1337394839031247,0.5180548788646432
199,13.06969655782531,0.3606593939956925,0.5180548788646432
200,-0.28391706116199983,0.3606593939956925,0.5180548788646432
201,-0.29811874684229983,0.3606593939956925,0.5180548788646432
202,-0.05531090476005476,0.3606593939956925,0.5180548788646432
203,-0.28234327021149397,0.3606593939956925,0.5180548788646432
204,0.15346395517796516,0.3606593939956925,0.5180548788646432
205,0.06899162798466342,0.3606593939956925,0.5180548788646432
206,-0.28134927776780505,0.3606593939956925,0.5180548788646432
207,-0.26591322373886744,0.3606593939956925,0.5180548788646432
208,-0.09972549293564342,0.3606593939956925,0.5180548788646432
209,0.7063923584387732,-0.3865400449537162,0.5180548788646432
210,-0.08869465669790755,0.3606593939956925,0.5180548788646432
211,-0.3013878939659805,0.3606593939956925,0.13431716667000934
212,-0.30758467578572746,-1.8809389228525333,0.04904211951564609
213,0.2623665944546459,0.3606593939956925,0.5180548788646432
214,-0.2966873940815776,-4.122537239700759,-0.18546637071837965
215,-0.22881543626674936,0.3606593939956925,0.5180548788646432
216,-0.2837217665666592,0.3606593939956925,0.5180548788646432
217,-0.18654923321639605,0.3606593939956925,0.5180548788646432
218,-0.17867639302342164,0.3606593939956925,0.5180548788646432
219,-0.3079566352631509,0.3606593939956925,0.5180548788646432
220,-0.08465764951156228,0.3606593939956925,0.5180548788646432
221,2.7218456136270266,0.3606593939956925,0.5180548788646432
222,-0.23703964327138835,0.3606593939956925,0.5180548788646432
223,-0.2070376909397878,0.3606593939956925,0.5180548788646432
224,-0.21069883381899746,0.3606593939956925,0.5180548788646432
225,3.313352627148652,0.3606593939956925,0.5180548788646432
226,-0.3079454274239835,-0.3865400449537162,-1.4006336821085252
227,-0.08618112152141462,0.3606593939956925,0.5180548788646432
228,0.812309242849426,0.3606593939956925,0.5180548788646432
229,-0.2296232980726509,-0.3865400449537162,0.13431716667000934
230,-0.14505227066019566,0.3606593939956925,0.5180548788646432
231,0.06990551409446373,0.3606593939956925,0.5180548788646432
232,1.8507477742637668,0.3606593939956925,0.5180548788646432
233,-0.3002358979664013,0.3606593939956925,0.5180548788646432
234,0.20965026749794347,0.3606593939956925,0.5180548788646432
235,-0.04558752260427452,0.3606593939956925,0.5180548788646432
236,-0.16358638176641474,0.3606593939956925,0.5180548788646432
237,0.3360714397037357,0.3606593939956925,0.5180548788646432
238,1.36132104837766,0.3606593939956925,0.5180548788646432
239,-0.3143937816071901,-2.628138361801942,-2.120144530672873
240,-0.07579912475417648,0.3606593939956925,0.5180548788646432
241,-0.2723069195792308,0.3606593939956925,0.5180548788646432
242,-0.2891797376603246,0.3606593939956925,0.5180548788646432
243,-0.2913016796193256,0.3606593939956925,0.5180548788646432
244,-0.16722349628610653,0.3606593939956925,0.5180548788646432
245,-0.35202386936227137,0.3606593939956925,-2.9355887520061152
246,-0.09449871102806033,-0.3865400449537162,0.13431716667000934
247,-0.3414996645474153,0.3606593939956925,-2.9355887520061152
248,-0.27395465444885914,0.3606593939956925,-1.0168959699138915
249,-0.3267484364679811,0.3606593939956925,-1.0168959699138915
250,-0.016321161115964954,0.3606593939956925,-0.6331582577192582
251,-0.29630667065560323,0.3606593939956925,-2.9355887520061152
252,0.4464866942654311,0.3606593939956925,0.5180548788646432
253,6.301740033661687e-16,0.3606593939956925,-1.0168959699138915
254,-0.29938809975066144,0.3606593939956925,0.13431716667000934
255,-0.3234301455618117,0.3606593939956925,0.5180548788646432
256,-0.04101937090386392,0.3606593939956925,0.5180548788646432
257,-0.1940287929041693,-0.3865400449537162,-2.1681133276168483
258,-0.2345235158342381,0.3606593939956925,0.5180548788646432
259,-0.3364753453627728,-4.122537239700759,-0.18546637071837965
260,-0.0679895104308945,0.3606593939956925,0.5180548788646432
261,6.301740033661687e-16,-1.8809389228525333,-3.2340514170463863
262,-0.29896101110841844,0.3606593939956925,0.5180548788646432
263,-0.20867729791311432,0.3606593939956925,0.5180548788646432
264,0.12216217886236345,0.3606593939956925,0.5180548788646432
265,-0.19961576036772172,0.3606593939956925,0.5180548788646432
266,-0.23429380529049496,0.3606593939956925,0.5180548788646432
267,-0.2822704656225433,0.3606593939956925,0.5180548788646432
268,-0.358009816510919,0.3606593939956925,-2.5518510398114813
269,0.09188595903062426,0.3606593939956925,0.5180548788646432
270,-0.2233581716168013,0.3606593939956925,0.5180548788646432
271,-0.24285831753014306,0.3606593939956925,0.5180548788646432
272,-0.28864479369299656,0.3606593939956925,0.5180548788646432
273,-0.3277104201828796,0.3606593939956925,0.5180548788646432
274,0.09363900206580067,0.3606593939956925,0.5180548788646432
275,-0.28442510167876217,0.3606593939956925,0.5180548788646432
276,0.2766515401752148,0.3606593939956925,0.5180548788646432
277,-0.3109954395843915,0.3606593939956925,-0.2494205455246244
278,-0.14530977361023234,0.3606593939956925,0.5180548788646432
279,-0.2950362808429786,0.3606593939956925,0.5180548788646432
280,-0.3019442217654501,0.3606593939956925,-1.4006336821085252
281,-0.2945651330426876,0.3606593939956925,0.5180548788646432
282,-0.3006184330242953,0.3606593939956925,0.5180548788646432
283,-0.22533143541418585,0.3606593939956925,0.5180548788646432
284,0.3102306701665561,-0.3865400449537162,0.5180548788646432
285,-0.3057977213445886,0.3606593939956925,-1.7843756154222143
286,0.2478635806019789,0.3606593939956925,0.5180548788646432
287,-0.3413199896924293,-2.628138361801942,-2.647784412580376
288,-0.20283592388111693,0.3606593939956925,0.5180548788646432
289,0.3451006271006414,0.3606593939956925,0.5180548788646432
290,-0.3295282478161892,-4.122537239700759,-0.18546637071837965
291,0.17259808231659973,0.3606593939956925,0.5180548788646432
292,1.782376364534315,0.3606593939956925,0.5180548788646432
293,-0.28217887367716626,-2.628138361801942,-0.009585003042860094
294,-0.10896315625720328,0.3606593939956925,0.5180548788646432
295,-0.2675698254044615,-0.3865400449537162,0.5180548788646432
296,-0.3002346292339495,0.3606593939956925,-0.6331582577192582
297,-0.28405000409067305,0.3606593939956925,0.5180548788646432
298,-0.10008006234836088,0.3606593939956925,0.5180548788646432
299,-0.3423704609625029,0.3606593939956925,-1.7843756154222143
300,-0.19017141800072446,0.3606593939956925,0.5180548788646432
301,-0.2759895904455648,0.3606593939956925,0.5180548788646432
302,-0.2607829405256553,0.3606593939956925,0.5180548788646432
303,-0.15208226364453284,0.3606593939956925,0.5180548788646432
304,-0.2918954738046575,0.3606593939956925,0.5180548788646432
305,0.10419933287808156,0.3606593939956925,0.5180548788646432
306,-0.12973914795421826,0.3606593939956925,0.5180548788646432
307,0.3031002707075952,0.3606593939956925,0.5180548788646432
308,0.5075121624880709,0.3606593939956925,0.13431716667000934
309,-0.2817300665271781,0.3606593939956925,0.5180548788646432
310,-0.10995641991736757,0.3606593939956925,0.5180548788646432
311,-0.2540354158582615,0.3606593939956925,0.5180548788646432
312,0.03705562074650924,0.3606593939956925,0.5180548788646432
313,-0.0032059538385282604,0.3606593939956925,0.5180548788646432
