,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
2000,-0.669486166255749,-3.0496225061621627,-0.5864096596610546,-0.4837410131358989,-0.4881807484095504,0.9403482394041177,-1.1937567453380917,-0.7221641216587629,-0.8930833077246016,-0.29368705414987306,-0.19987486262220333,-0.585074135768569,3.2491940116174254,1.8999663979010422,-0.3724002759942053,-0.5031133342652485,0.2893213201637122
2001,3.265267838968982,0.46052154265627093,-0.5864096596610546,-0.4837410131358989,-0.4881807484095504,0.4230962861128994,-1.1937567453380917,-0.7221641216587629,-0.8930833077246016,0.11633064133662113,0.08484716390515186,-0.585074135768569,1.1697968007929531,0.11699163907098482,0.8297323649653382,-0.5031133342652485,0.2893213201637122
2002,-0.12208259715175657,0.46052154265627093,-0.5864096596610546,-0.4837410131358989,-0.4881807484095504,-0.4014811484866292,-1.1937567453380917,-0.7221641216587629,-0.8930833077246016,-0.29368705414987306,-0.3422358758858809,-0.585074135768569,-0.9225966425991722,-0.4784888814256449,-0.16782857492639658,-0.5031133342652485,0.2893213201637122
2003,2.7068998182538486,0.46052154265627093,-0.5864096596610546,-0.4837410131358989,-0.4881807484095504,1.3623037216910854,-1.1937567453380917,-0.7221641216587629,-0.8930833077246016,2.1663994380771543,1.5084572965419278,-0.585074135768569,1.4297214521460122,-0.024136404417110905,1.2635243582804219,-0.5031133342652485,0.2893213201637122
2004,-0.22148196663719336,0.46052154265627093,0.009222699181737747,-0.14495398024321984,0.22978413490580268,-0.46188703223433747,0.24304861764104393,-0.19201663509302236,0.36782671184936583,-0.7036998294633828,-0.4845968891495585,-0.042937241987463515,1.4297214521460122,0.07795718739460207,-0.22619411939071096,-0.5031133342652485,0.2893213201637122
2005,-0.4804863753871005,0.46052154265627093,0.07510742795258497,0.44023115543132263,-0.4881807484095504,-0.46188703223433747,-0.9884995400828768,-0.45709196881517145,-0.8930833077246016,-0.7036998294633828,-0.4845968891495585,-0.548931676183162,-0.961585340302131,-0.5695034612442167,-0.3103137172634341,-0.5031133342652485,0.2893213201637122
2006,1.014695099716828,0.46052154265627093,-0.5672167647872418,-0.4569333901285898,-0.4881807484095504,-0.46188703223433747,-0.9884995400828768,-0.45709196881517145,-0.8930833077246016,-0.7036998294633828,-0.4845968891495585,-0.548931676183162,2.2094954062051895,-0.239365276937438,0.1342908400219948,-0.5031133342652485,0.2893213201637122
2007,-0.3241082007904416,0.46052154265627093,-0.16849698117222262,-0.4837410131358989,0.3616217516027743,-0.4382546430599708,1.2693395701097498,-0.7221641216587629,1.4185859021010185,-0.29368705414987306,-0.3422358758858809,0.1739175155249787,-1.1175401311139663,-0.38936721808514096,-0.07750118717226438,-0.5031133342652485,0.2893213201637122
2008,0.5475498126476513,-0.22897009030969237,-0.5864096596610546,-0.4837410131358989,-0.4881807484095504,1.0296843990949514,-1.1937567453380917,-0.7221641216587629,-0.8930833077246016,0.7020624746169227,0.369569190432507,-0.585074135768569,-0.3377661770547893,-0.5289984835602773,0.018211172828416205,-0.5031133342652485,-4.392253439766917
2009,-0.6258289311131005,0.46052154265627093,0.1460054476564683,0.05738349455414205,0.21335268963299198,-0.46188703223433747,0.24304861764104393,0.33812767059416043,0.15767588252705098,-0.7036998294633828,-0.4845968891495585,-0.07907970157287054,-0.6496757586784602,-0.5901533615408061,-0.2630538660792462,-0.5031133342652485,0.2893213201637122
